BatchNumber,MachineNumber,ProductCode,TimeStarted,TimeStopped,NumberProduced,NumberRejected
4039,5,52,4/9/2013 8:51,4/9/2013 15:16,2206,23
4040,6,11,4/9/2013 9:04,4/9/2013 14:19,3379,36
4041,1,11,4/10/2013 9:04,4/10/2013 14:19,3379,36
4041,2,29,4/10/2013 9:18,4/10/2013 12:13,2752,29
4041,3,47,4/10/2013 9:18,4/10/2013 12:18,1031,11
4042,4,33,4/10/2013 9:32,4/10/2013 12:32,1031,11
4042,5,51,4/10/2013 9:32,4/10/2013 11:22,630,6
4043,6,14,4/10/2013 8:05,4/10/2013 9:55,1180,12
4044,1,14,4/11/2013 8:05,4/11/2013 8:50,482,5
4044,2,32,4/11/2013 8:19,4/11/2013 16:14,7472,80
4044,3,49,4/11/2013 8:19,4/11/2013 16:14,2722,29
4045,4,53,4/11/2013 8:33,4/11/2013 15:18,2321,24
4045,5,58,4/11/2013 8:46,4/11/2013 14:26,1948,20
4046,6,17,4/11/2013 8:46,4/11/2013 14:26,3648,39
4047,1,17,4/14/2013 8:28,4/14/2013 14:28,3857,41
4047,2,25,4/14/2013 8:42,4/14/2013 14:42,5657,60
4047,3,57,4/14/2013 8:42,4/14/2013 13:32,1657,17
4048,4,43,4/14/2013 8:56,4/14/2013 12:41,1285,13
4048,5,53,4/14/2013 8:56,4/14/2013 12:41,1285,13
4049,6,16,4/14/2013 9:09,4/14/2013 11:44,1660,17
4050,1,16,4/15/2013 9:09,4/15/2013 10:34,910,9
4050,2,25,4/15/2013 9:23,4/15/2013 10:48,1335,14
4050,3,43,4/15/2013 9:23,4/15/2013 9:43,114,1
4051,4,47,4/15/2013 9:37,4/15/2013 9:57,114,1
4051,5,33,4/15/2013 9:37,4/15/2013 17:02,2543,27
4052,6,12,4/15/2013 8:11,4/15/2013 14:31,4071,43
4053,1,12,4/16/2013 8:11,4/16/2013 14:31,4071,43
4053,2,24,4/16/2013 8:24,4/16/2013 13:39,4950,53
4053,3,55,4/16/2013 8:24,4/16/2013 13:39,1800,19
4054,4,42,4/16/2013 9:11,4/16/2013 13:16,1400,15
4054,5,46,4/16/2013 9:11,4/16/2013 12:06,1000,10
4055,6,2,4/16/2013 9:24,4/16/2013 12:19,1875,20
4056,1,2,4/17/2013 9:24,4/17/2013 11:09,1125,12
4056,2,32,4/17/2013 9:38,4/17/2013 11:23,1650,17
4056,3,37,4/17/2013 8:12,4/17/2013 8:52,228,2
4057,4,53,4/17/2013 8:12,4/17/2013 16:02,2686,28
4057,5,58,4/17/2013 8:25,4/17/2013 16:15,2686,28
4058,6,17,4/17/2013 8:25,4/17/2013 11:35,2036,21
4059,1,17,4/18/2013 8:39,4/18/2013 11:49,2036,21
4059,2,25,4/18/2013 8:39,4/18/2013 14:14,5265,56
4059,3,57,4/18/2013 8:53,4/18/2013 13:18,1515,16
4060,4,43,4/18/2013 8:53,4/18/2013 13:18,1515,16
4060,5,53,4/18/2013 9:06,4/18/2013 12:21,1114,11
4061,6,16,4/18/2013 9:06,4/18/2013 12:21,2089,22
4062,1,16,4/21/2013 8:35,4/21/2013 12:15,2358,25
4062,2,25,4/21/2013 8:48,4/21/2013 12:23,3379,36
4062,3,57,4/21/2013 9:02,4/21/2013 12:37,1229,13
4063,4,44,4/21/2013 9:02,4/21/2013 10:22,457,4
4063,5,43,4/21/2013 9:16,4/21/2013 9:31,85,0
4064,6,3,4/21/2013 9:16,4/21/2013 9:31,160,1
4065,1,3,4/22/2013 9:29,4/22/2013 16:54,4770,51
4065,2,25,4/22/2013 9:29,4/22/2013 16:54,6995,74
4065,3,57,4/22/2013 8:03,4/22/2013 14:18,2145,22
4066,4,43,4/22/2013 8:03,4/22/2013 13:13,1773,19
4066,5,47,4/22/2013 8:17,4/22/2013 13:27,1773,19
4067,6,2,4/22/2013 8:17,4/22/2013 12:17,2572,27
4068,1,2,4/23/2013 9:23,4/23/2013 13:23,2572,27
4068,2,32,4/23/2013 9:23,4/23/2013 12:13,2672,28
4068,3,37,4/23/2013 8:44,4/23/2013 10:29,600,6
4069,4,55,4/23/2013 8:44,4/23/2013 10:29,600,6
4069,5,41,4/23/2013 8:58,4/23/2013 9:33,200,2
4070,6,14,4/23/2013 8:58,4/23/2013 9:33,375,4
4071,1,14,4/24/2013 9:11,4/24/2013 16:56,4985,53
4071,2,32,4/24/2013 9:11,4/24/2013 13:11,3773,40
4071,3,36,4/24/2013 9:25,4/24/2013 13:25,1373,14
4072,4,54,4/24/2013 9:25,4/24/2013 14:55,1888,20
4072,5,58,4/24/2013 9:39,4/24/2013 15:09,1888,20
4073,6,17,4/24/2013 9:39,4/24/2013 13:59,2787,29
4074,1,17,4/25/2013 8:12,4/25/2013 11:27,2090,22
4074,2,26,4/25/2013 8:12,4/25/2013 11:27,3065,32
4074,3,57,4/25/2013 8:26,4/25/2013 10:31,715,7
4075,4,44,4/25/2013 8:34,4/25/2013 9:29,314,3
4075,5,43,4/25/2013 8:34,4/25/2013 9:29,314,3
4076,6,16,4/25/2013 8:54,4/25/2013 17:04,5254,56
4077,1,16,4/28/2013 8:22,4/28/2013 9:42,857,9
4077,2,25,4/28/2013 8:36,4/28/2013 8:46,157,1
4077,3,57,4/28/2013 8:36,4/28/2013 15:56,2518,27
4078,4,43,4/28/2013 8:49,4/28/2013 16:09,2518,27
4078,5,47,4/28/2013 8:49,4/28/2013 15:04,2146,23
4079,6,2,4/28/2013 9:03,4/28/2013 15:18,4021,43
4080,1,2,4/29/2013 9:03,4/29/2013 14:08,3270,35
4080,2,32,4/29/2013 9:17,4/29/2013 13:12,3695,39
4080,3,37,4/29/2013 9:17,4/29/2013 13:12,1345,14
4081,4,55,4/29/2013 8:29,4/29/2013 11:19,973,10
4081,5,41,4/29/2013 8:29,4/29/2013 8:39,57,0
4082,6,14,4/29/2013 8:04,4/29/2013 8:14,107,1
4083,1,14,4/30/2013 8:04,4/30/2013 16:09,5201,55
4083,2,32,4/30/2013 8:18,4/30/2013 14:38,5975,64
4083,3,36,4/30/2013 8:18,4/30/2013 14:38,2175,23
4084,4,54,4/30/2013 8:31,4/30/2013 12:21,1316,14
4084,5,58,4/30/2013 8:31,4/30/2013 12:21,1316,14
4085,6,17,4/30/2013 8:45,4/30/2013 11:25,1716,18
4086,1,17,5/1/2013 8:45,5/1/2013 10:20,1018,10
4086,2,26,5/1/2013 8:59,5/1/2013 10:34,1493,16
4086,3,57,5/1/2013 9:12,5/1/2013 9:37,143,1
4087,4,44,5/1/2013 9:12,5/1/2013 16:47,2605,27
4087,5,43,5/1/2013 9:26,5/1/2013 17:01,2605,27
4088,6,16,5/1/2013 9:26,5/1/2013 15:56,4183,44
4089,1,16,5/2/2013 9:18,5/2/2013 14:38,3432,36
4089,2,25,5/2/2013 9:18,5/2/2013 14:38,5032,53
4089,3,57,5/2/2013 8:13,5/2/2013 10:18,715,7
4090,4,43,5/2/2013 8:13,5/2/2013 10:18,715,7
4090,5,47,5/2/2013 8:27,5/2/2013 11:32,1059,11
4091,6,2,5/2/2013 8:27,5/2/2013 10:22,1233,13
4092,1,2,5/5/2013 9:15,5/5/2013 15:20,3916,42
4092,2,32,5/5/2013 9:04,5/5/2013 15:09,5741,61
4092,3,37,5/5/2013 9:04,5/5/2013 16:14,2463,26
4093,4,52,5/5/2013 9:17,5/5/2013 16:27,2463,26
4093,5,38,5/5/2013 9:17,5/5/2013 15:22,2091,22
4094,6,11,5/5/2013 9:31,5/5/2013 14:26,3165,33
4095,1,11,5/6/2013 8:05,5/6/2013 13:00,3165,33
4095,2,29,5/6/2013 8:05,5/6/2013 11:50,3539,37
4095,3,46,5/6/2013 8:18,5/6/2013 10:58,916,9
4096,4,33,5/6/2013 8:18,5/6/2013 10:58,916,9
4096,5,51,5/6/2013 8:32,5/6/2013 10:02,515,5
4097,6,23,5/6/2013 8:32,5/6/2013 10:02,965,10
4098,1,23,5/7/2013 8:46,5/7/2013 9:06,214,2
4098,2,28,5/7/2013 8:46,5/7/2013 16:21,7157,76
4098,3,59,5/7/2013 8:59,5/7/2013 16:34,2607,27
4099,4,46,5/7/2013 9:13,5/7/2013 15:38,2206,23
4099,5,36,5/7/2013 9:13,5/7/2013 15:38,2206,23
4100,6,9,5/7/2013 9:27,5/7/2013 14:42,3380,36
4101,1,9,5/8/2013 8:37,5/8/2013 11:32,1877,20
4101,2,27,5/8/2013 8:37,5/8/2013 11:32,2752,30
4101,3,59,5/8/2013 8:14,5/8/2013 11:14,1031,11
4102,4,45,5/8/2013 8:14,5/8/2013 10:04,630,6
4102,5,49,5/8/2013 8:28,5/8/2013 10:18,630,6
4103,6,22,5/8/2013 8:41,5/8/2013 9:26,482,5
4104,1,22,5/9/2013 8:41,5/9/2013 16:36,5097,54
4104,2,26,5/9/2013 8:55,5/9/2013 16:50,7472,80
4104,3,58,5/9/2013 8:55,5/9/2013 15:40,2321,24
4105,4,44,5/9/2013 9:09,5/9/2013 15:54,2407,25
4105,5,47,5/9/2013 9:22,5/9/2013 15:02,2020,21
4106,6,12,5/9/2013 9:22,5/9/2013 13:52,2892,30
4107,1,12,5/12/2013 9:04,5/12/2013 15:04,3857,41
4107,2,24,5/12/2013 9:18,5/12/2013 14:08,4557,48
4107,3,42,5/12/2013 9:18,5/12/2013 13:03,1285,13
4108,4,46,5/12/2013 9:32,5/12/2013 13:17,1285,13
4108,5,33,5/12/2013 9:32,5/12/2013 12:07,885,9
4109,6,19,5/12/2013 8:05,5/12/2013 9:30,910,9
4110,1,19,5/13/2013 8:05,5/13/2013 9:30,910,9
4110,2,28,5/13/2013 8:19,5/13/2013 8:39,314,3
4110,3,59,5/13/2013 8:33,5/13/2013 8:53,114,1
4111,4,46,5/13/2013 8:33,5/13/2013 15:58,2543,27
4111,5,36,5/13/2013 8:46,5/13/2013 15:06,2172,23
4112,6,23,5/13/2013 8:16,5/13/2013 14:36,4072,43
4113,1,23,5/14/2013 8:16,5/14/2013 13:31,3375,36
4113,2,27,5/14/2013 9:14,5/14/2013 14:29,4950,53
4113,3,59,5/14/2013 9:27,5/14/2013 13:32,1400,15
4114,4,45,5/14/2013 9:27,5/14/2013 12:22,1000,10
4114,5,49,5/14/2013 8:01,5/14/2013 10:56,1000,10
4115,6,22,5/14/2013 8:01,5/14/2013 9:46,1125,12
4116,1,22,5/15/2013 8:15,5/15/2013 10:00,1125,12
4116,2,26,5/15/2013 8:28,5/15/2013 9:08,628,6
4116,3,58,5/15/2013 8:28,5/15/2013 16:18,2687,28
4117,4,44,5/15/2013 8:42,5/15/2013 16:32,2687,28
4117,5,47,5/15/2013 8:42,5/15/2013 11:52,1086,11
4118,6,12,5/15/2013 8:56,5/15/2013 12:06,2036,21
4119,1,12,5/16/2013 8:56,5/16/2013 14:31,3590,38
4119,2,24,5/16/2013 9:09,5/16/2013 13:34,4165,44
4119,3,42,5/16/2013 9:23,5/16/2013 13:48,1515,16
4120,4,46,5/16/2013 9:23,5/16/2013 12:38,1115,11
4120,5,33,5/16/2013 8:22,5/16/2013 11:37,1115,11
4121,6,19,5/16/2013 8:22,5/16/2013 10:32,1393,14
4122,1,19,5/19/2013 8:37,5/19/2013 12:12,2304,24
4122,2,28,5/19/2013 8:51,5/19/2013 12:26,3379,36
4122,3,34,5/19/2013 8:51,5/19/2013 10:11,457,4
4123,4,52,5/19/2013 9:05,5/19/2013 10:25,457,4
4123,5,38,5/19/2013 9:05,5/19/2013 9:20,85,0
4124,6,11,5/19/2013 9:18,5/19/2013 16:43,4770,51
4125,1,11,5/20/2013 9:32,5/20/2013 16:57,4770,51
4125,2,29,5/20/2013 9:32,5/20/2013 15:47,5895,63
4125,3,47,5/20/2013 8:06,5/20/2013 13:16,1773,19
4126,4,33,5/20/2013 8:06,5/20/2013 13:16,1773,19
4126,5,51,5/20/2013 8:19,5/20/2013 12:19,1373,14
4127,6,14,5/20/2013 8:33,5/20/2013 12:33,2573,27
4128,1,14,5/21/2013 8:33,5/21/2013 11:23,1822,19
4128,2,32,5/21/2013 8:47,5/21/2013 10:32,1650,17
4128,3,49,5/21/2013 8:47,5/21/2013 10:32,600,6
4129,4,53,5/21/2013 8:06,5/21/2013 8:41,200,2
4129,5,58,5/21/2013 8:06,5/21/2013 8:41,200,2
4130,6,17,5/21/2013 9:14,5/21/2013 16:59,4985,53
4131,1,17,5/22/2013 9:14,5/22/2013 13:14,2573,27
4131,2,25,5/22/2013 9:28,5/22/2013 13:28,3773,40
4131,3,57,5/22/2013 8:01,5/22/2013 13:31,1888,20
4132,4,43,5/22/2013 8:01,5/22/2013 13:31,1888,20
4132,5,53,5/22/2013 8:15,5/22/2013 12:35,1487,15
4133,6,16,5/22/2013 8:15,5/22/2013 11:30,2090,22
4134,1,16,5/23/2013 8:29,5/23/2013 11:44,2090,22
4134,2,25,5/23/2013 8:42,5/23/2013 10:47,1965,21
4134,3,43,5/23/2013 8:42,5/23/2013 10:47,715,7
4135,4,47,5/23/2013 8:56,5/23/2013 9:51,314,3
4135,5,33,5/23/2013 8:57,5/23/2013 17:07,2804,30
4136,6,12,5/23/2013 8:57,5/23/2013 17:07,5254,56
4137,1,12,5/26/2013 9:05,5/26/2013 9:15,107,1
4137,2,24,5/26/2013 9:19,5/26/2013 9:29,157,1
4137,3,55,5/26/2013 9:19,5/26/2013 16:39,2518,27
4138,4,42,5/26/2013 9:33,5/26/2013 15:48,2146,23
4138,5,57,5/26/2013 8:06,5/26/2013 14:21,2146,23
4139,6,16,5/26/2013 8:06,5/26/2013 13:11,3271,35
4140,1,16,5/27/2013 8:52,5/27/2013 13:57,3271,35
4140,2,32,5/27/2013 8:52,5/27/2013 12:47,3695,39
4140,3,37,5/27/2013 8:34,5/27/2013 11:24,973,10
4141,4,53,5/27/2013 8:47,5/27/2013 11:37,973,10
4141,5,58,5/27/2013 8:47,5/27/2013 8:57,57,0
4142,6,17,5/27/2013 9:01,5/27/2013 17:06,5201,55
4143,1,17,5/28/2013 9:01,5/28/2013 17:06,5202,55
4143,2,25,5/28/2013 9:15,5/28/2013 15:35,5975,64
4143,3,57,5/28/2013 9:15,5/28/2013 13:05,1316,14
4144,4,43,5/28/2013 9:28,5/28/2013 13:18,1317,14
4144,5,53,5/28/2013 9:28,5/28/2013 12:08,916,9
4145,6,16,5/28/2013 8:16,5/28/2013 10:56,1716,18
4146,1,16,5/29/2013 8:16,5/29/2013 9:51,1019,10
4146,2,25,5/29/2013 8:29,5/29/2013 8:54,393,4
4146,3,53,5/29/2013 8:43,5/29/2013 9:08,143,1
4147,4,39,5/29/2013 8:43,5/29/2013 16:18,2605,27
4147,5,57,5/29/2013 8:57,5/29/2013 15:27,2233,23
4148,6,3,5/29/2013 8:47,5/29/2013 15:17,4183,44
4149,1,3,5/30/2013 8:47,5/30/2013 14:07,3432,36
4149,2,25,5/30/2013 9:24,5/30/2013 14:44,5032,53
4149,3,57,5/30/2013 9:24,5/30/2013 11:29,715,7
4150,4,43,5/30/2013 9:38,5/30/2013 12:43,1059,11
4150,5,47,5/30/2013 8:11,5/30/2013 11:16,1059,11
4151,6,2,5/30/2013 8:11,5/30/2013 10:06,1233,13
4152,1,2,6/2/2013 9:33,6/2/2013 11:48,1448,15
4152,2,32,6/2/2013 8:07,6/2/2013 10:22,2123,22
4152,3,37,6/2/2013 8:07,6/2/2013 9:17,401,4
4153,4,55,6/2/2013 8:21,6/2/2013 9:31,401,4
4153,5,41,6/2/2013 8:34,6/2/2013 14:39,2091,22
4154,6,14,6/2/2013 8:34,6/2/2013 15:44,4613,49
4155,1,14,6/3/2013 8:48,6/3/2013 15:58,4613,49
4155,2,32,6/3/2013 8:48,6/3/2013 14:53,5741,61
4155,3,36,6/3/2013 9:02,6/3/2013 13:57,1690,18
4156,4,54,6/3/2013 9:02,6/3/2013 13:57,1690,18
4156,5,58,6/3/2013 9:15,6/3/2013 13:00,1289,13
4157,6,17,6/3/2013 9:15,6/3/2013 13:00,2414,25
4158,1,17,6/4/2013 9:29,6/4/2013 12:09,1716,18
4158,2,26,6/4/2013 8:03,6/4/2013 9:33,1415,15
4158,3,57,6/4/2013 8:03,6/4/2013 9:33,515,5
4159,4,44,6/4/2013 8:16,6/4/2013 8:36,114,1
4159,5,43,6/4/2013 8:16,6/4/2013 8:36,114,1
4160,6,16,6/4/2013 9:33,6/4/2013 17:08,4882,53
4161,1,16,6/5/2013 8:44,6/5/2013 15:09,4131,44
4161,2,25,6/5/2013 8:44,6/5/2013 15:09,6056,64
4161,3,57,6/5/2013 8:57,6/5/2013 14:12,1805,19
4162,4,43,6/5/2013 8:57,6/5/2013 14:12,1805,19
4162,5,47,6/5/2013 9:11,6/5/2013 12:06,1003,10
4163,6,2,6/5/2013 9:11,6/5/2013 12:11,1931,20
4164,1,2,6/6/2013 9:25,6/6/2013 12:25,1931,20
4164,2,32,6/6/2013 9:25,6/6/2013 11:15,1753,18
4164,3,37,6/6/2013 9:38,6/6/2013 10:23,257,2
4165,4,55,6/6/2013 8:12,6/6/2013 8:57,257,2
4165,5,41,6/6/2013 8:12,6/6/2013 16:07,2714,29
4166,6,14,6/6/2013 8:26,6/6/2013 16:21,5089,54
4167,1,14,6/9/2013 8:08,6/9/2013 16:23,5304,56
4167,2,32,6/9/2013 8:08,6/9/2013 15:18,6757,72
4167,3,36,6/9/2013 8:21,6/9/2013 15:31,2457,26
4168,4,54,6/9/2013 8:21,6/9/2013 14:21,2057,22
4168,5,58,6/9/2013 8:35,6/9/2013 13:25,1657,17
4169,6,17,6/9/2013 8:49,6/9/2013 13:39,3107,33
4170,1,17,6/10/2013 8:49,6/10/2013 12:34,2411,25
4170,2,26,6/10/2013 9:02,6/10/2013 12:47,3536,37
4170,3,57,6/10/2013 9:02,6/10/2013 11:37,886,9
4171,4,44,6/10/2013 9:16,6/10/2013 10:41,485,5
4171,5,43,6/10/2013 9:16,6/10/2013 10:41,485,5
4172,6,16,6/10/2013 8:39,6/10/2013 8:59,214,2
4173,1,16,6/11/2013 8:39,6/11/2013 8:59,214,2
4173,2,25,6/11/2013 8:04,6/11/2013 15:29,6994,74
4173,3,57,6/11/2013 8:04,6/11/2013 14:24,2172,23
4174,4,43,6/11/2013 8:17,6/11/2013 14:37,2172,23
4174,5,47,6/11/2013 8:31,6/11/2013 13:46,1800,19
4175,6,2,6/11/2013 8:31,6/11/2013 13:46,3376,36
4176,1,2,6/12/2013 8:45,6/12/2013 12:50,2625,28
4176,2,32,6/12/2013 8:45,6/12/2013 11:40,2750,29
4176,3,37,6/12/2013 8:58,6/12/2013 11:53,1000,10
4177,4,52,6/12/2013 9:12,6/12/2013 10:57,600,6
4177,5,38,6/12/2013 9:26,6/12/2013 11:11,600,6
4178,6,11,6/12/2013 9:26,6/12/2013 10:06,428,4
4179,1,11,6/13/2013 9:39,6/13/2013 17:29,5037,53
4179,2,29,6/13/2013 8:13,6/13/2013 16:03,7387,79
4179,3,46,6/13/2013 8:13,6/13/2013 11:23,1086,11
4180,4,33,6/13/2013 8:27,6/13/2013 11:37,1086,11
4180,5,51,6/13/2013 8:34,6/13/2013 14:09,1915,20
4181,6,23,6/13/2013 8:34,6/13/2013 12:59,2840,30
4182,1,23,6/16/2013 8:22,6/16/2013 10:37,1447,15
4182,2,28,6/16/2013 8:22,6/16/2013 9:27,1021,10
4182,3,59,6/16/2013 8:36,6/16/2013 13:51,1802,19
4183,4,46,6/16/2013 9:25,6/16/2013 14:40,1802,19
4183,5,36,6/16/2013 9:25,6/16/2013 16:35,2460,26
4184,6,9,6/16/2013 9:36,6/16/2013 16:46,4610,49
4185,1,9,6/17/2013 9:36,6/17/2013 15:36,3859,41
4185,2,27,6/17/2013 8:11,6/17/2013 13:06,4637,49
4185,3,59,6/17/2013 8:24,6/17/2013 13:19,1687,18
4186,4,45,6/17/2013 8:24,6/17/2013 12:09,1287,13
4186,5,49,6/17/2013 8:37,6/17/2013 12:22,1287,13
4187,6,22,6/17/2013 8:37,6/17/2013 11:12,1661,17
4188,1,22,6/18/2013 8:51,6/18/2013 10:21,964,10
4188,2,26,6/18/2013 9:05,6/18/2013 10:35,1414,15
4188,3,58,6/18/2013 9:05,6/18/2013 9:25,114,1
4189,4,44,6/18/2013 9:18,6/18/2013 9:38,114,1
4189,5,47,6/18/2013 9:18,6/18/2013 15:53,2260,24
4190,6,12,6/18/2013 9:32,6/18/2013 15:57,4128,44
4191,1,12,6/19/2013 9:32,6/19/2013 15:57,4128,44
4191,2,24,6/19/2013 8:06,6/19/2013 13:21,4952,53
4191,3,42,6/19/2013 8:19,6/19/2013 13:34,1802,19
4192,4,46,6/19/2013 8:19,6/19/2013 12:24,1402,15
4192,5,33,6/19/2013 8:33,6/19/2013 12:33,1373,14
4193,6,19,6/19/2013 8:47,6/19/2013 12:47,2573,27
4194,1,19,6/20/2013 8:47,6/20/2013 14:17,3538,37
4194,2,28,6/20/2013 8:06,6/20/2013 13:36,5188,55
4194,3,59,6/20/2013 8:06,6/20/2013 12:26,1488,15
4195,4,46,6/20/2013 9:14,6/20/2013 12:29,1116,11
4195,5,36,6/20/2013 9:28,6/20/2013 12:43,1116,11
4196,6,23,6/20/2013 9:28,6/20/2013 11:33,1340,14
4197,1,23,6/23/2013 8:57,6/23/2013 12:32,2305,24
4197,2,27,6/23/2013 9:23,6/23/2013 11:48,2280,24
4197,3,59,6/23/2013 9:37,6/23/2013 10:57,458,4
4198,4,45,6/23/2013 9:37,6/23/2013 10:57,458,4
4198,5,49,6/23/2013 8:11,6/23/2013 8:21,57,0
4199,6,22,6/23/2013 8:11,6/23/2013 8:21,107,1
4200,1,22,6/24/2013 8:24,6/24/2013 15:44,4719,50
4200,2,26,6/24/2013 8:24,6/24/2013 14:39,5897,63
4200,3,58,6/24/2013 8:38,6/24/2013 14:53,2147,23
4201,4,44,6/24/2013 8:52,6/24/2013 13:57,1746,18
4201,5,47,6/24/2013 8:52,6/24/2013 13:57,1746,18
4202,6,12,6/24/2013 9:05,6/24/2013 13:00,2520,27
4203,1,12,6/25/2013 9:19,6/25/2013 12:09,1823,19
4203,2,26,6/25/2013 9:19,6/25/2013 12:09,2673,28
4203,3,58,6/25/2013 9:33,6/25/2013 9:43,57,0
4204,4,44,6/25/2013 9:33,6/25/2013 17:38,2777,29
4204,5,43,6/25/2013 8:06,6/25/2013 16:11,2777,29
4205,6,17,6/25/2013 8:52,6/25/2013 15:12,4076,43
4206,1,17,6/26/2013 8:52,6/26/2013 12:42,2467,26
4206,2,25,6/26/2013 8:34,6/26/2013 12:24,3617,38
4206,3,57,6/26/2013 8:34,6/26/2013 11:14,916,9
4207,4,43,6/26/2013 8:47,6/26/2013 11:27,916,9
4207,5,53,6/26/2013 9:01,6/26/2013 10:36,544,5
4208,6,16,6/26/2013 9:01,6/26/2013 9:26,268,2
4209,1,16,6/27/2013 9:15,6/27/2013 9:40,268,2
4209,2,25,6/27/2013 9:28,6/27/2013 17:03,7156,76
4209,3,43,6/27/2013 9:28,6/27/2013 17:03,2606,27
4210,4,47,6/27/2013 8:02,6/27/2013 14:32,2234,23
4210,5,33,6/27/2013 8:02,6/27/2013 13:22,1833,19
4211,6,12,6/27/2013 8:16,6/27/2013 13:36,3433,36
4212,1,12,6/30/2013 9:38,6/30/2013 15:18,3648,39
4212,2,24,6/30/2013 9:38,6/30/2013 14:13,4325,46
4212,3,55,6/30/2013 8:11,6/30/2013 12:46,1575,16
4213,4,42,6/30/2013 8:25,6/30/2013 11:50,1174,12
4213,5,46,6/30/2013 8:25,6/30/2013 10:40,773,8
4214,6,19,6/30/2013 8:39,6/30/2013 10:54,1448,15
4215,1,19,7/1/2013 8:39,7/1/2013 9:49,751,8
4215,2,26,7/1/2013 8:52,7/1/2013 10:02,1101,11
4215,3,58,7/1/2013 9:06,7/1/2013 15:11,2091,22
4216,4,44,7/1/2013 9:06,7/1/2013 16:16,2464,26
4216,5,43,7/1/2013 9:38,7/1/2013 16:48,2464,26
4217,6,17,7/1/2013 9:38,7/1/2013 15:43,3917,41
4218,1,17,7/2/2013 9:33,7/2/2013 15:38,3917,41
4218,2,25,7/2/2013 8:07,7/2/2013 13:02,4640,49
4218,3,57,7/2/2013 8:07,7/2/2013 11:52,1289,13
4219,4,43,7/2/2013 8:21,7/2/2013 12:06,1289,13
4219,5,53,7/2/2013 8:21,7/2/2013 11:01,950,10
4220,6,16,7/2/2013 8:34,7/2/2013 10:04,984,10
4221,1,16,7/3/2013 8:48,7/3/2013 10:18,964,10
4221,2,25,7/3/2013 8:48,7/3/2013 9:08,314,3
4221,3,43,7/3/2013 9:02,7/3/2013 9:22,114,1
4222,4,47,7/3/2013 9:02,7/3/2013 16:37,2599,27
4222,5,33,7/3/2013 9:15,7/3/2013 15:40,2200,23
4223,6,12,7/3/2013 9:29,7/3/2013 15:54,4125,44
4224,1,12,7/4/2013 9:29,7/4/2013 14:44,3375,36
4224,2,24,7/4/2013 8:03,7/4/2013 13:18,4950,53
4224,3,57,7/4/2013 8:16,7/4/2013 11:11,1000,10
4225,4,43,7/4/2013 8:16,7/4/2013 11:16,1028,11
4225,5,47,7/4/2013 9:33,7/4/2013 12:33,1028,11
4226,6,2,7/4/2013 9:33,7/4/2013 11:23,1178,12
4227,1,2,7/7/2013 8:12,7/7/2013 15:02,4393,47
4227,2,32,7/7/2013 8:26,7/7/2013 15:16,6443,69
4227,3,37,7/7/2013 8:39,7/7/2013 14:24,1972,21
4228,4,58,7/7/2013 8:39,7/7/2013 14:24,1972,21
4228,5,44,7/7/2013 8:53,7/7/2013 13:28,1572,16
4229,6,17,7/7/2013 8:53,7/7/2013 12:18,2197,23
4230,1,17,7/8/2013 9:07,7/8/2013 12:32,2197,23
4230,2,25,7/8/2013 9:07,7/8/2013 11:27,2200,23
4230,3,57,7/8/2013 9:28,7/8/2013 11:48,800,8
4231,4,43,7/8/2013 9:34,7/8/2013 10:44,400,4
4231,5,53,7/8/2013 9:34,7/8/2013 11:24,628,6
4232,6,16,7/8/2013 8:08,7/8/2013 9:58,1178,12
4233,1,16,7/9/2013 8:08,7/9/2013 15:23,4662,49
4233,2,26,7/9/2013 8:21,7/9/2013 14:26,5737,61
4233,3,57,7/9/2013 8:21,7/9/2013 14:26,2087,22
4234,4,44,7/9/2013 8:35,7/9/2013 13:30,1686,18
4234,5,43,7/9/2013 8:35,7/9/2013 13:30,1686,18
4235,6,3,7/9/2013 8:49,7/9/2013 12:39,2465,26
4236,1,3,7/10/2013 9:02,7/10/2013 11:42,1714,18
4236,2,25,7/10/2013 9:02,7/10/2013 11:42,2515,26
4236,3,57,7/10/2013 9:16,7/10/2013 10:46,514,5
4237,4,43,7/10/2013 9:16,7/10/2013 10:46,514,5
4237,5,47,7/10/2013 8:39,7/10/2013 9:04,142,1
4238,6,2,7/10/2013 8:04,7/10/2013 15:39,4877,52
4239,1,2,7/11/2013 8:04,7/11/2013 15:39,4877,52
4239,2,32,7/11/2013 8:17,7/11/2013 14:42,6052,64
4239,3,37,7/11/2013 8:17,7/11/2013 14:42,2202,23
4240,4,55,7/11/2013 8:31,7/11/2013 13:51,1830,19
4240,5,41,7/11/2013 8:31,7/11/2013 10:36,714,7
4241,6,14,7/11/2013 8:45,7/11/2013 10:50,1339,14
4242,1,14,7/14/2013 8:27,7/14/2013 14:07,3645,39
4242,2,32,7/14/2013 8:27,7/14/2013 12:57,4244,45
4242,3,36,7/14/2013 8:34,7/14/2013 11:59,1172,12
4243,4,54,7/14/2013 8:34,7/14/2013 11:59,1172,12
4243,5,58,7/14/2013 8:54,7/14/2013 11:09,772,8
4244,6,17,7/14/2013 8:54,7/14/2013 11:09,1447,15
4245,1,17,7/15/2013 9:08,7/15/2013 10:13,696,7
4245,2,26,7/15/2013 9:08,7/15/2013 14:23,4952,53
4245,3,57,7/15/2013 9:21,7/15/2013 14:36,1802,19
