ID,LONGDIST,International,LOCAL,DROPPED,PAY_MTHD,LocalBillType,LongDistanceBillType,AGE,SEX,STATUS,CHILDREN,Est_Income,Car_Owner,CHURNED
3696,11.5308,0.0,7.03628,0,CH,FreeLocal,Standard,23,M,M,2,25672.6,N,Vol
3698,6.33104,0.0,26.9758,0,CH,FreeLocal,Standard,82,M,M,2,38457.9,N,Current
3703,26.681,0.666323,11.0526,0,CC,FreeLocal,Standard,67,F,S,1,96519.1,Y,Vol
3705,15.5096,0.0,5.10477,0,CC,Budget,Standard,46,M,M,0,34805.5,N,Current
3709,19.8755,0.0,91.9566,0,Auto,FreeLocal,Standard,82,F,M,0,38687.2,N,Vol
3710,15.1422,0.0,23.1152,0,CC,FreeLocal,Standard,62,F,S,0,69977.3,N,Vol
3719,2.31247,8.81999,8.50322,0,CH,FreeLocal,Standard,96,M,M,2,95184.9,N,Vol
3722,2.53763,8.89975,73.9732,0,Auto,Budget,Standard,64,M,S,0,53919.9,N,Current
3728,16.6005,0.0,59.1496,0,CC,Budget,Standard,85,M,S,1,84100.4,N,Current
3730,16.1366,0.0,56.4104,0,Auto,FreeLocal,Intnl_discount,90,M,M,0,60550.5,N,Current
3735,10.7742,0.0,76.41,0,CC,FreeLocal,Standard,83,M,M,0,14604.9,N,Current
3737,5.63842,0.0,25.8603,0,CC,FreeLocal,Standard,18,F,M,1,97220.7,N,Current
3738,21.9837,0.0,80.0517,0,Auto,FreeLocal,Standard,38,M,M,0,82003.9,Y,Current
3741,9.782,0.0,68.6176,0,CC,FreeLocal,Standard,78,M,M,1,23919.1,N,Current
3745,14.9745,0.0,74.2531,0,CC,FreeLocal,Intnl_discount,33,F,M,2,90971.4,Y,Current
3747,10.8491,0.0,161.387,0,CC,Budget,Intnl_discount,41,F,M,0,57307.1,N,Vol
3748,27.4437,0.0,53.8503,0,CC,FreeLocal,Intnl_discount,65,F,S,0,73918.3,N,Vol
3749,8.42509,0.0,86.2524,0,CC,Budget,Standard,52,F,M,2,58629.5,N,Current
3752,20.7972,0.0,14.871,0,Auto,Budget,Standard,20,M,M,2,13573.9,N,Current
3753,21.8616,0.0,78.8145,0,CH,Budget,Standard,32,F,M,1,22039.0,Y,Current
3764,24.6122,1.31788,15.1574,0,CC,FreeLocal,Standard,61,F,S,0,11890.1,Y,Vol
3767,0.31846,0.0,8.48546,0,CH,FreeLocal,Standard,20,M,M,0,8875.47,N,Vol
3770,22.2936,0.0,16.9597,0,CC,FreeLocal,Standard,74,F,S,0,94582.3,N,Vol
3772,27.0936,0.0,39.7357,0,CC,Budget,Standard,35,F,M,0,77680.0,N,Current
3775,23.3015,0.0,291.729,0,CC,FreeLocal,Intnl_discount,71,F,S,0,61453.1,N,Vol
3778,20.8213,0.0,15.0239,0,CC,Budget,Standard,87,M,S,1,45476.0,N,Current
3779,25.1052,8.39015,38.6515,0,Auto,FreeLocal,Intnl_discount,82,F,S,0,65670.0,Y,Current
3792,18.5733,0.0,135.354,0,CC,FreeLocal,Standard,33,M,M,2,32573.8,Y,Current
3793,1.48658,0.0,86.027,0,Auto,Budget,Standard,89,F,S,0,63092.2,Y,Vol
3794,4.78622,0.0,60.8384,0,CH,Budget,Intnl_discount,54,M,M,0,4755.27,N,Current
3795,9.05663,0.0,34.6184,1,CC,Budget,Standard,69,F,M,2,22925.1,N,Vol
3796,13.683,0.0,166.827,0,Auto,Budget,Standard,83,M,S,0,90513.2,N,Current
3798,29.5002,0.0,30.2097,0,CC,FreeLocal,Standard,91,M,M,0,50290.7,N,Current
3801,13.3244,6.33098,177.741,0,CC,Budget,Standard,19,F,S,2,39782.0,N,Vol
3803,20.0582,0.0,21.4735,0,Auto,Budget,Standard,78,M,M,0,84269.0,N,Current
3804,26.1489,0.0,33.2367,0,CC,FreeLocal,Standard,94,M,M,1,83495.0,Y,Current
3809,6.89517,0.0,39.2138,0,Auto,Budget,Standard,83,F,S,1,28796.4,Y,Current
3812,24.1362,0.0,79.3633,0,CC,FreeLocal,Standard,32,F,M,2,76791.5,N,Current
3817,11.4296,0.0,37.9439,0,CC,FreeLocal,Standard,66,F,S,1,56562.9,N,Vol
3818,7.54489,0.0,82.8476,0,CH,Budget,Standard,42,F,S,0,74342.9,N,Vol
3825,7.87834,7.99085,189.931,1,CH,Budget,Standard,27,F,M,2,90672.6,N,Current
3826,13.91,0.0,155.614,0,CC,Budget,Standard,80,F,M,1,2279.44,Y,Current
3827,25.1934,8.89503,86.2293,1,CC,Budget,Intnl_discount,74,M,M,1,47927.1,N,Current
3829,29.8622,8.32614,70.5877,0,Auto,Budget,Standard,94,F,M,1,15862.7,Y,Vol
3844,2.37457,9.9509,81.768,0,Auto,FreeLocal,Standard,35,M,M,2,15269.1,N,Current
3846,23.1672,0.0,44.3241,0,Auto,FreeLocal,Standard,93,F,S,0,32480.3,N,Current
3848,7.50878,0.0,84.8395,1,CC,FreeLocal,Standard,30,M,M,2,18893.4,N,Current
3852,29.1997,0.018134,29.3937,0,CC,Budget,Standard,40,M,M,2,24329.4,N,Current
3854,0.0,0.0,2.02283,0,CC,FreeLocal,Standard,25,F,S,0,30094.6,N,InVol
3855,0.0,0.0,3.8675,2,CC,Budget,Standard,72,M,S,1,92769.4,N,InVol
3858,3.33202,0.0,40.6352,1,Auto,Budget,Standard,22,F,M,1,91390.6,N,Current
3873,8.48025,0.0,28.8384,0,CH,Budget,Standard,72,F,M,1,90912.8,N,Vol
3879,4.47303,0.0,32.9076,1,Auto,Budget,Intnl_discount,83,M,M,1,71000.5,Y,Current
3880,14.1005,0.0,17.537,0,CH,FreeLocal,Intnl_discount,94,F,S,1,51269.9,Y,Vol
3887,2.721,0.0,14.9633,0,CC,FreeLocal,Intnl_discount,21,M,M,2,58963.7,N,Current
3890,7.7347,0.0,89.8086,0,CC,Budget,Standard,95,M,M,1,58167.3,Y,Current
3894,4.30336,0.0,5.46994,0,CC,Budget,Intnl_discount,82,M,M,1,53582.6,N,Current
3896,6.22791,0.0,21.4435,0,CC,Budget,Standard,55,F,S,0,43734.1,N,Current
3901,8.33371,0.0,58.8872,0,Auto,Budget,Standard,43,F,M,1,32806.3,N,Vol
3909,0.0,0.0,4.4264,1,Auto,FreeLocal,Intnl_discount,43,M,M,0,5976.68,Y,InVol
3910,14.7359,0.0,35.7822,0,Auto,Budget,Standard,77,M,M,0,31852.4,N,Current
3911,13.1121,0.0,55.1559,0,CC,FreeLocal,Intnl_discount,81,F,M,1,71668.2,Y,Vol
3913,0.0,0.0,3.97983,1,CC,Budget,Intnl_discount,88,M,M,2,81710.0,Y,InVol
3915,0.0,0.0,1.60245,1,Auto,Budget,Standard,69,M,M,0,62150.4,N,InVol
3917,27.334,7.41943,112.31,0,CC,Budget,Standard,53,M,S,2,8854.31,N,Vol
3918,9.57796,0.0,241.72,1,CC,FreeLocal,Intnl_discount,88,F,S,1,46056.8,N,Current
3933,16.2527,4.67846,57.3597,0,CH,Budget,Standard,22,M,M,2,65129.0,Y,Current
3936,13.3506,0.0,8.76514,0,CH,FreeLocal,Standard,55,M,S,2,16938.5,N,Current
3937,20.464,0.0,6.72641,0,Auto,FreeLocal,Standard,30,F,M,0,30174.2,N,Current
3939,8.39001,0.0,26.4818,0,Auto,FreeLocal,Standard,91,F,M,0,82001.8,N,Current
3940,22.2985,0.0,15.5818,0,CC,Budget,Standard,19,F,M,0,26619.8,N,Vol
3944,0.644928,0.0,121.178,0,CC,FreeLocal,Standard,29,M,S,0,94179.1,N,Current
3946,25.4194,0.0,97.3763,0,CC,FreeLocal,Intnl_discount,33,F,M,1,82190.5,Y,Current
3950,5.23054,0.0,28.3951,0,CC,Budget,Standard,62,M,M,1,57974.8,Y,Current
3952,1.2827,0.0,55.967,0,CC,FreeLocal,Standard,82,M,S,2,50290.7,Y,Current
3953,6.95672,0.0,11.0304,3,CC,Budget,Standard,87,F,S,0,70492.4,N,Vol
3955,28.7039,0.0,60.3529,0,Auto,FreeLocal,Standard,71,M,M,1,8073.11,N,Current
3959,0.0,0.0,4.80392,0,Auto,Budget,Intnl_discount,74,F,M,2,98538.2,N,InVol
3960,23.6862,6.07276,7.83068,1,Auto,Budget,Standard,96,M,M,0,8118.75,N,Vol
3961,24.2495,0.0,5.21194,0,CH,Budget,Standard,80,M,M,2,95448.6,Y,Current
3962,28.8216,0.0,97.0502,0,CC,FreeLocal,Standard,25,M,S,1,24141.5,Y,Current
3965,5.83922,0.0,103.013,0,CC,Budget,Intnl_discount,21,F,M,0,27469.5,Y,Vol
3966,23.3934,0.0,23.931,0,Auto,FreeLocal,Standard,66,F,M,1,62503.9,N,Vol
3967,26.8615,8.55371,9.91982,0,CH,Budget,Standard,48,F,M,1,75738.8,Y,Vol
3971,1.39505,0.0,44.2104,0,CC,FreeLocal,Intnl_discount,92,M,M,0,29854.3,N,Current
3976,0.0,0.0,1.64796,0,Auto,FreeLocal,Standard,88,F,M,2,80326.6,Y,InVol
3982,15.5485,5.87076,15.5908,0,CC,FreeLocal,Intnl_discount,69,M,M,0,4684.74,N,Vol
3988,13.4782,0.0,40.2315,0,CC,Budget,Standard,52,M,S,0,42760.5,N,Current
3989,23.5092,0.0,10.7463,0,Auto,Budget,Intnl_discount,60,M,S,1,49072.0,N,Current
3994,0.0,0.0,2.5193,0,CC,FreeLocal,Intnl_discount,71,M,M,0,64882.0,N,Current
3996,27.2746,0.0,191.49,0,CC,FreeLocal,Standard,79,M,M,2,76486.8,Y,Current
3997,1.60277,7.60319,22.5395,0,CH,Budget,Intnl_discount,92,M,M,0,92093.0,Y,Current
4002,15.0903,0.0,56.8987,0,Auto,FreeLocal,Standard,19,F,M,0,68987.5,N,Current
4003,21.5448,0.0,12.1329,0,CC,FreeLocal,Intnl_discount,26,F,M,1,68200.0,Y,Current
4007,25.1157,0.0,284.106,0,CC,FreeLocal,Intnl_discount,70,F,M,1,28197.3,Y,Vol
4011,17.4422,0.0,28.4159,0,CC,FreeLocal,Standard,55,F,M,0,67720.2,Y,Vol
4013,15.864,0.0,27.3194,0,Auto,Budget,Standard,72,F,S,1,78796.0,N,Vol
4015,7.74854,0.0,6.21263,0,CC,Budget,Standard,69,M,M,0,95405.7,N,Current
4017,28.8239,0.0,37.0686,0,Auto,Budget,Standard,33,M,S,1,53883.9,N,Current
4018,14.581,0.0,92.5164,0,CC,FreeLocal,Standard,78,M,M,1,7426.81,Y,Current
4020,12.2392,0.0,23.5582,0,CC,Budget,Standard,52,M,M,2,28255.0,N,Current
4023,2.99973,0.871178,20.7412,0,CH,FreeLocal,Standard,36,M,S,2,55485.8,Y,Current
4024,8.64636,0.0,69.925,0,CC,Budget,Standard,43,F,S,1,53989.3,N,Vol
4029,7.3473,0.0,47.4441,0,CC,Budget,Standard,33,M,M,1,19173.6,N,Current
4031,10.6579,0.600762,286.242,0,CC,Budget,Standard,64,F,M,1,79734.6,Y,Vol
4034,5.73078,0.0,294.599,0,CC,FreeLocal,Standard,49,F,M,2,69865.2,N,Vol
4035,18.0294,0.0,136.47,0,Auto,FreeLocal,Standard,81,M,M,2,90478.6,N,Current
4038,6.95438,0.0,41.9929,0,CH,FreeLocal,Intnl_discount,81,F,M,1,50860.7,Y,Vol
4040,23.467,0.0,28.7572,0,Auto,FreeLocal,Standard,56,F,S,2,96863.6,N,Vol
4047,22.2973,0.0,11.0478,0,CC,FreeLocal,Standard,33,F,M,2,29368.6,N,Current
4052,14.1864,0.0,30.6993,1,CH,Budget,Intnl_discount,62,M,M,2,50290.7,N,Current
4053,8.51265,0.0,71.0759,0,CH,Budget,Standard,24,F,M,1,15041.2,Y,Vol
4063,12.3312,9.92125,63.9958,1,CH,FreeLocal,Standard,33,F,S,2,13669.8,N,Current
4065,16.213,0.0,145.631,0,CC,FreeLocal,Standard,40,F,S,1,26756.6,N,Vol
4068,0.0,0.0,4.97584,0,CC,Budget,Standard,96,M,S,1,86711.3,N,InVol
4081,18.568,0.0,79.0549,0,CH,FreeLocal,Standard,94,M,S,0,79690.8,Y,Current
4082,0.0,0.0,1.97326,0,CC,Budget,Intnl_discount,90,M,M,0,56894.8,N,InVol
4084,24.3494,0.0,8.17928,0,Auto,FreeLocal,Intnl_discount,22,M,M,2,12389.3,Y,Current
4085,23.4419,0.0,6.69881,0,CH,Budget,Intnl_discount,77,M,M,1,21747.7,N,Current
4086,5.21781,0.0,66.8202,0,CC,FreeLocal,Standard,53,M,M,0,42370.2,N,Current
4093,28.6173,0.0,59.5167,0,CC,Budget,Standard,97,M,M,2,47333.3,N,Current
4094,8.05401,0.0,19.2883,0,CC,Budget,Intnl_discount,85,M,S,0,89788.0,N,Current
4101,21.4357,0.0,27.6202,0,Auto,Budget,Standard,53,F,S,2,4089.59,N,Vol
4104,14.7189,0.0,11.5548,0,CC,FreeLocal,Standard,76,F,M,1,87797.5,Y,Vol
4108,0.0,0.0,0.961799,0,CC,FreeLocal,Standard,66,M,M,1,29672.4,N,InVol
4111,13.6689,0.0,38.2748,0,CH,FreeLocal,Intnl_discount,78,M,S,0,54670.4,Y,Current
4113,12.5636,8.71515,39.1877,0,CC,FreeLocal,Intnl_discount,37,F,S,1,82335.5,N,Current
4115,9.81864,0.0,25.1093,0,Auto,Budget,Standard,21,F,M,1,78855.5,N,Current
4123,10.3443,0.0,19.0456,0,CH,FreeLocal,Standard,48,M,M,2,7122.16,Y,Current
4125,22.2855,6.46018,15.8746,0,Auto,Budget,Intnl_discount,80,F,M,1,26609.9,N,Vol
4129,18.7478,0.0,7.62216,0,CC,Budget,Intnl_discount,21,M,M,0,57596.1,N,Current
4130,21.1189,0.0,5.25687,0,CH,FreeLocal,Standard,66,F,S,2,43654.4,N,Current
4132,21.1113,0.0,25.9043,0,CH,FreeLocal,Standard,56,M,M,0,55501.6,Y,Current
4136,0.0,0.0,3.95016,0,CH,Budget,Standard,95,F,M,0,11020.3,N,InVol
4137,0.832241,0.0,25.1199,0,CC,FreeLocal,Standard,64,M,S,1,15822.6,Y,Current
4138,4.97757,0.0,84.613,0,CC,FreeLocal,Standard,76,M,M,2,23536.0,N,Current
4139,6.94751,2.77423,122.039,0,CC,Budget,Standard,37,F,S,0,95261.8,N,Vol
4140,5.3507,9.31161,78.9478,0,CC,FreeLocal,Intnl_discount,55,F,S,0,40200.7,Y,Vol
4141,0.0,0.0,0.395972,0,CC,Budget,Standard,40,F,M,1,50290.7,N,InVol
4144,17.8976,0.0,20.8886,0,CC,FreeLocal,Standard,40,M,M,0,77717.1,N,Current
4146,16.1892,0.0,24.4302,0,CC,Budget,Standard,34,M,M,2,14794.3,Y,Current
4152,11.0137,0.0,36.8836,0,CC,FreeLocal,Intnl_discount,59,F,M,0,887.5,N,Vol
4153,0.0,0.0,3.50163,0,CH,Budget,Standard,23,M,M,0,91659.9,N,InVol
4155,23.9941,4.35403,39.5583,0,Auto,FreeLocal,Standard,79,F,M,0,2759.49,N,Vol
4166,14.0301,0.0,174.155,0,Auto,FreeLocal,Standard,68,M,M,2,89449.0,N,Current
4174,24.7617,0.0,6.95498,0,Auto,Budget,Standard,47,M,M,2,42818.5,N,Current
4180,26.1194,5.56616,38.0603,0,CC,Budget,Intnl_discount,44,M,S,2,54953.1,N,Current
4185,0.0,0.0,1.15293,0,Auto,Budget,Intnl_discount,74,M,S,0,13899.0,Y,InVol
4186,13.1169,0.0,43.9581,0,CC,Budget,Standard,75,F,M,0,16814.1,Y,Current
4189,4.72776,0.0,81.0055,0,Auto,FreeLocal,Standard,33,F,S,2,1144.36,Y,Current
4194,10.3213,0.0,22.4784,0,CC,Budget,Standard,82,F,M,2,72092.3,N,Vol
4198,0.0,0.0,1.11971,0,CC,FreeLocal,Standard,77,F,S,0,29410.6,N,InVol
4199,23.5691,0.0,21.6844,0,Auto,FreeLocal,Standard,83,M,M,1,68290.8,Y,Current
4201,28.3241,0.0,12.4055,0,CH,FreeLocal,Intnl_discount,60,F,S,2,24703.8,N,Vol
4202,12.1377,0.0,15.7445,1,CC,FreeLocal,Standard,35,M,S,0,44909.2,N,Current
4209,15.4159,0.392729,150.51,0,Auto,FreeLocal,Standard,85,M,M,1,58310.2,Y,Current
4212,2.72072,0.0,80.2694,0,CH,Budget,Standard,88,F,M,1,96090.2,N,Current
4213,2.88359,0.0,10.2533,0,CH,FreeLocal,Standard,27,F,S,0,67668.3,N,Current
4217,17.3773,0.0,90.58,0,CH,FreeLocal,Intnl_discount,31,M,S,0,6165.64,Y,Current
4228,16.7986,0.0,268.958,0,CC,Budget,Standard,47,M,S,2,23511.4,Y,Current
4230,15.7461,0.0,32.8457,0,CC,FreeLocal,Intnl_discount,39,F,M,1,46736.0,N,Current
4234,23.0873,0.859056,88.8334,0,CC,FreeLocal,Intnl_discount,62,F,M,2,127.237,N,Current
4238,24.2633,0.0,8.64572,0,CC,Budget,Standard,91,F,M,1,57517.9,N,Current
4242,21.4462,0.0,30.6515,0,CC,Budget,Standard,57,F,M,0,70459.5,N,Vol
4256,20.4142,0.0,81.4826,0,CC,FreeLocal,Standard,86,F,M,0,85180.1,N,Vol
4261,3.24272,0.0,42.3019,0,CC,Budget,Intnl_discount,71,F,M,0,67812.8,N,Vol
4262,21.0535,0.0,28.3802,0,CC,Budget,Standard,97,M,M,0,45871.4,N,Current
4263,11.0465,0.0,285.176,0,Auto,FreeLocal,Standard,49,M,M,2,90414.9,Y,Current
4264,10.2292,8.00508,139.482,0,CC,FreeLocal,Standard,77,M,M,0,31650.0,Y,Current
4265,11.1352,0.0,110.787,0,CC,FreeLocal,Intnl_discount,24,M,M,0,25921.4,N,Vol
4267,16.1686,0.0,6.10625,0,CC,FreeLocal,Standard,50,F,M,2,11458.4,Y,Current
4271,14.6017,0.0,94.3562,1,CH,FreeLocal,Standard,40,M,S,0,67823.5,Y,Current
4273,25.4011,2.68168,69.9512,0,CC,FreeLocal,Standard,74,F,S,1,52307.0,N,Vol
4282,20.8513,0.0,21.9948,0,CH,FreeLocal,Standard,88,F,S,2,18172.8,Y,Vol
4287,24.6642,0.0,32.3383,0,CC,FreeLocal,Standard,61,M,S,0,77920.8,N,Current
4290,20.1769,9.16068,46.2618,0,Auto,Budget,Standard,38,M,M,2,52989.2,N,Vol
4291,17.1206,0.0,57.778,0,CC,Budget,Standard,83,F,M,0,42491.4,N,Current
4298,7.03282,9.57865,104.796,0,CH,FreeLocal,Intnl_discount,64,M,M,1,10286.4,N,Vol
4303,3.16024,0.0,105.555,0,CC,Budget,Standard,32,F,M,2,82258.2,Y,Current
4310,27.6295,0.0,79.355,0,CC,FreeLocal,Standard,58,F,M,0,11253.0,Y,Vol
4315,8.79363,0.0,23.9396,0,Auto,Budget,Standard,62,M,S,2,10219.0,Y,Current
4317,13.763,0.0,26.9246,0,CH,FreeLocal,Standard,28,M,M,1,43448.0,N,Current
4320,13.237,2.91955,16.0157,0,CC,FreeLocal,Intnl_discount,83,F,M,2,85022.1,N,Vol
4321,4.32101,0.0,32.9986,0,CC,Budget,Intnl_discount,22,M,M,2,33149.2,N,Current
4323,16.7478,0.0,262.644,0,CC,Budget,Intnl_discount,37,F,S,2,34567.0,Y,Current
4324,3.51685,0.0,49.6533,3,CC,Budget,Intnl_discount,58,F,S,1,53357.4,N,Current
4328,14.066,0.0,78.9277,0,CC,FreeLocal,Standard,55,F,M,2,9665.54,Y,Vol
4331,29.059,0.301049,65.3604,0,CH,Budget,Standard,97,M,M,0,39383.4,Y,Current
4332,0.0,0.0,3.41915,0,CC,FreeLocal,Standard,26,M,M,0,10095.8,N,InVol
4334,22.3454,0.0,81.6598,0,CC,FreeLocal,Standard,37,M,S,0,32872.1,N,Current
4339,4.91222,6.46912,116.419,0,CC,Budget,Intnl_discount,23,M,S,1,50290.7,N,Vol
4342,25.3542,6.10304,73.6649,0,Auto,FreeLocal,Intnl_discount,69,M,S,2,52127.5,N,Current
4345,15.8182,0.0,108.035,0,CC,Budget,Standard,65,F,S,2,18151.6,N,Vol
4350,27.3051,3.44482,20.5842,0,Auto,Budget,Standard,59,M,S,0,21893.6,N,Vol
4351,25.5922,0.0,46.152,0,CH,Budget,Intnl_discount,52,M,S,2,78731.0,N,Current
4354,14.2638,0.0,30.0289,0,CH,FreeLocal,Standard,95,M,M,2,23764.3,N,Current
4355,0.0,0.0,3.87496,0,Auto,Budget,Intnl_discount,29,F,S,1,28504.0,N,InVol
4360,2.69652,0.0,9.11615,0,CC,FreeLocal,Standard,62,M,S,2,23715.0,Y,Current
4362,6.29948,0.0,60.523,0,CC,Budget,Standard,46,M,S,1,55634.8,N,Current
4365,10.6672,0.0,233.81,0,CC,Budget,Standard,87,F,M,1,12935.2,N,Vol
4366,29.6784,4.22086,233.985,0,Auto,Budget,Intnl_discount,32,F,M,1,47211.6,Y,Vol
4367,17.481,0.0,23.7738,0,CC,Budget,Standard,49,F,M,1,97841.7,N,Vol
4368,21.4506,0.0,55.4663,1,CC,Budget,Standard,88,F,S,2,94665.2,N,Vol
4369,4.03682,0.0,14.1821,0,Auto,Budget,Intnl_discount,51,F,M,2,33790.9,N,Vol
4372,13.3628,0.0,167.637,0,CC,Budget,Standard,30,F,M,1,82743.0,N,Current
4373,25.0731,8.53332,10.2787,0,CH,Budget,Standard,59,F,M,0,10384.5,N,Vol
4375,27.6714,0.0,58.947,0,CH,Budget,Standard,48,M,M,2,60463.4,Y,Current
4381,17.5174,0.0,47.5131,0,CH,Budget,Standard,43,M,S,2,57976.7,N,Current
4383,20.8472,0.0,51.8736,0,CC,FreeLocal,Standard,95,M,M,1,65745.1,N,Current
4384,8.94079,0.985628,70.8166,1,Auto,FreeLocal,Standard,29,M,M,1,38230.4,N,Current
4392,0.0,0.0,0.662363,0,CC,FreeLocal,Intnl_discount,92,M,S,0,49551.8,N,InVol
4396,0.088554,0.0,19.9066,0,Auto,Budget,Intnl_discount,96,M,M,1,48713.6,Y,Current
4402,19.5487,0.0,102.488,0,CH,FreeLocal,Standard,34,F,S,1,95986.0,N,Current
4403,10.7675,0.0,64.6239,0,CC,FreeLocal,Standard,94,F,M,2,37742.0,N,Current
4409,25.5895,0.699918,49.2696,0,CC,Budget,Standard,76,F,M,1,349.091,Y,Vol
4411,11.5682,0.0,12.4691,0,CH,FreeLocal,Intnl_discount,60,F,M,2,99488.1,Y,Current
4413,21.8697,0.765878,146.386,0,CC,Budget,Intnl_discount,30,M,M,2,17555.2,N,Current
4416,17.2698,0.0,20.3394,0,CC,FreeLocal,Intnl_discount,83,M,S,2,58580.6,Y,Current
4427,7.19444,0.0,187.505,0,CC,FreeLocal,Intnl_discount,61,M,M,2,53619.2,N,Current
4435,24.1507,0.0,12.9999,0,CC,Budget,Standard,27,M,S,1,16712.9,N,Vol
4442,19.3284,0.0,12.2146,0,CC,Budget,Intnl_discount,34,F,M,0,32657.7,N,Current
4454,22.7744,0.0,28.0502,0,Auto,Budget,Standard,39,M,M,0,29227.8,N,Current
4455,23.9332,0.0,5.97827,0,CC,Budget,Intnl_discount,87,M,S,0,37882.5,N,Current
4456,12.34,0.0,80.9225,0,CH,Budget,Standard,91,F,S,2,69984.1,Y,Vol
4463,0.735804,0.0,8.89388,0,CH,FreeLocal,Intnl_discount,44,M,S,2,11861.4,N,Current
4466,10.4651,0.0,33.1583,0,CC,FreeLocal,Standard,44,F,S,0,44183.9,Y,Vol
4471,25.558,0.0,53.2026,0,CH,FreeLocal,Standard,26,M,S,0,34129.2,Y,Vol
4486,25.0392,0.0,30.8911,0,CC,Budget,Standard,49,M,S,0,20730.7,N,Current
4497,29.0378,0.0,8.27892,0,CC,Budget,Standard,56,M,M,1,7330.68,Y,Current
4501,24.0032,0.0,61.2802,0,CH,Budget,Standard,96,M,M,1,50290.7,N,Current
4509,15.2811,1.84284,49.5101,0,Auto,Budget,Standard,77,M,S,0,81875.8,N,Current
4514,0.0,0.0,4.00855,0,Auto,FreeLocal,Standard,27,F,S,2,3353.28,Y,InVol
4518,7.38531,0.0,6.8043,0,CC,FreeLocal,Standard,52,F,S,0,52963.3,Y,Vol
4519,8.27729,0.0,7.92202,1,Auto,Budget,Intnl_discount,78,M,M,2,92731.3,Y,Current
4525,5.9858,7.96022,85.21,0,CC,FreeLocal,Standard,42,M,M,0,4324.22,N,Vol
4526,21.7167,7.86487,80.6073,0,CC,FreeLocal,Standard,63,M,S,0,90335.6,Y,Vol
4536,12.0625,0.0,22.0525,0,Auto,Budget,Intnl_discount,28,M,M,1,10385.3,N,Vol
4539,0.824607,0.0,103.01,0,CC,FreeLocal,Standard,90,F,M,1,60034.9,Y,Current
4540,15.2063,0.0,22.145,0,CC,Budget,Intnl_discount,70,F,M,1,37521.4,N,Current
4544,11.3941,0.0,103.068,0,CC,Budget,Intnl_discount,68,M,S,0,3409.01,N,Current
4546,1.56836,0.0,153.823,0,CC,FreeLocal,Standard,40,F,S,1,16463.0,Y,Vol
4548,20.6213,0.095334,69.5524,0,CC,Budget,Standard,31,M,S,1,28464.0,Y,Current
4549,24.8182,0.0,79.3487,0,CC,Budget,Standard,25,F,S,1,7320.73,N,Vol
4551,18.2246,0.0,122.35,3,CC,FreeLocal,Standard,28,M,M,0,96563.5,Y,Current
4552,10.2546,1.93639,145.072,1,CC,Budget,Standard,54,F,S,0,60774.6,N,Vol
4558,9.49196,1.69723,32.166,0,Auto,FreeLocal,Standard,44,M,M,1,36638.2,N,Vol
4564,27.4367,0.0,10.943,0,Auto,Budget,Standard,39,F,S,2,51662.2,N,Current
4565,21.4132,7.61554,66.787,0,CC,Budget,Intnl_discount,69,M,M,0,67108.3,Y,Vol
4567,0.0,0.0,2.70849,0,CH,FreeLocal,Standard,42,F,M,1,82666.3,N,InVol
4570,0.0,0.0,0.266878,1,CH,Budget,Standard,77,M,M,0,26266.3,Y,InVol
4571,23.6194,0.0,84.7282,0,CC,FreeLocal,Standard,29,M,M,2,21288.3,N,Vol
4584,27.704,0.0,39.1718,1,CC,FreeLocal,Standard,78,M,S,0,59699.8,N,Current
4587,7.94942,0.0,118.236,0,Auto,Budget,Standard,87,F,S,0,20409.0,Y,Vol
4589,17.0927,0.0,48.975,0,CH,Budget,Standard,27,M,M,0,85079.5,N,Current
4590,16.696,0.0,71.6837,0,CC,Budget,Standard,63,M,M,2,31282.8,Y,Current
4592,6.25047,0.0,72.5603,0,Auto,FreeLocal,Standard,26,F,M,0,57372.4,Y,Current
4602,24.9479,0.0,29.1095,0,CC,FreeLocal,Standard,89,F,S,2,27492.2,N,Vol
4604,18.572,0.0,56.6625,0,CH,Budget,Standard,73,M,M,0,19654.9,N,Current
4605,23.7191,0.0,186.103,0,CC,FreeLocal,Standard,84,F,M,2,23684.1,N,Current
4607,9.26598,0.0,53.3714,0,CH,Budget,Intnl_discount,73,M,M,2,7010.68,N,Current
4612,25.2909,0.0,46.7309,0,CH,FreeLocal,Standard,84,F,M,0,87840.6,Y,Vol
4613,9.87161,0.0,33.0666,1,CC,FreeLocal,Standard,45,M,M,2,23695.6,N,Current
4614,17.2752,0.0,8.98647,2,CC,FreeLocal,Standard,24,F,M,1,33065.0,N,Vol
4619,14.2911,0.0,64.3278,0,CC,Budget,Standard,32,M,M,2,24176.8,Y,Current
4622,25.4637,0.0,43.9116,0,Auto,FreeLocal,Intnl_discount,46,M,M,0,10689.4,N,Current
4628,5.51778,0.0,16.0516,0,CC,FreeLocal,Standard,18,M,S,2,19546.6,N,Current
4630,0.0,0.0,0.28213,1,CC,FreeLocal,Intnl_discount,85,M,S,0,8372.23,Y,InVol
4632,23.1299,5.6022,96.1771,0,CH,Budget,Standard,65,M,M,1,82783.8,Y,Current
4633,0.0,0.0,3.26616,0,CC,Budget,Intnl_discount,54,F,M,2,1370.08,N,InVol
4634,2.82611,0.0,40.2459,0,CC,FreeLocal,Intnl_discount,49,M,S,1,29894.4,N,Current
